List Price,Address,,,City,Tax ID,,,,,,,,,,Yr Built,,,,,,,,,SF Total,SF Up+Mn,SF Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O/Price,Close Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,8327 N FESSENDEN ST,,,Portland,R228965,,,,,,,,,,1905,,,,,,,,,1550,1250,Tax Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415000,423000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399999,9446 N Tyler ST,,,Portland,Not Found,,,,,,,,,,2022,,,,,,,,,1117,1117,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399999,399900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,4729 N DEPAUW ST,,,Portland,R292237,,,,,,,,,,1909,,,,,,,,,1420,710,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459000,4714 N LOMBARD ST,,,Portland,R587716,,,,,,,,,,2013,,,,,,,,,1822,1822,Floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599000,2831 N HALLECK ST,,,Portland,R698975,,,,,,,,,,2022,,,,,,,,,1876,1876,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619000,599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,5404 N OBERLIN ST,,,Portland,R248212,,,,,,,,,,1992,,,,,,,,,1536,1536,appraisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629900,6907 N OLIN AVE,,,Portland,R220030,,,,,,,,,,1942,,,,,,,,,2243,1243,TAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629909,655735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350000,9940 N IVANHOE ST,,,Portland,R227241,,,,,,,,,,1954,,,,,,,,,1780,1255,floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,380425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649900,7530 N WILLAMETTE BLVD,,,Portland,R589711,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899900,600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,7650 N DRUMMOND AVE,,,Portland,R242465,,,,,,,,,,1922,,,,,,,,,1785,1185,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,9576 N BUCHANAN AVE,,,Portland,R213015,,,,,,,,,,1955,,,,,,,,,1080,984,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,499000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250000,7112 N RICHMOND AVE,,,Portland,R581009,,,,,,,,,,1970,,,,,,,,,865,865,Flr Pln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,237750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339900,10027 N EDISON ST,,,Portland,R227222,,,,,,,,,,1960,,,,,,,,,882,882,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339900,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565000,7118 N KNOWLES AVE,,,Portland,R106865,,,,,,,,,,1952,,,,,,,,,1215,1215,Seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598850,567800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799500,6970 N SYRACUSE ST,,,Portland,R689316,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799500,799500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299900,7223 N FESSENDEN ST,,,Portland,R151528,,,,,,,,,,1954,,,,,,,,,976,976,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349950,260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474900,9542 N CALHOUN AVE,,,Portland,R212997,,,,,,,,,,1974,,,,,,,,,1758,1100,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549900,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549900,8944 N VAN HOUTEN AVE,,,Portland,R137232,,,,,,,,,,1928,,,,,,,,,1749,1349,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549900,549900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255000,7847 N EDISON ST,,,Portland,R100033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,252000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524989,7456 N STOCKTON AVE,,,Portland,R271652,,,,,,,,,,2020,,,,,,,,,1740,1740,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549989,520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,3376 N RUSSET ST,,,Portland,R591009,,,,,,,,,,1906,,,,,,,,,1478,739,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409900,8715 N WAYLAND AVE,,,Portland,R292823,,,,,,,,,,1950,,,,,,,,,816,816,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409900,422500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599000,7033 N WELLESLEY AVE,,,Portland,R137157,,,,,,,,,,1942,,,,,,,,,2417,1217,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,572500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,8010 N EDISON ST,,,Portland,R136722,,,,,,,,,,1966,,,,,,,,,1606,1606,FLOORPLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,565000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659000,7537 N RICHMOND AVE,,,Portland,R324175,,,,,,,,,,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259900,5605 N Lombard ST,,,Portland,Not Found,,,,,,,,,,2023,,,,,,,,,774,774,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,259900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,9446 N FAIRHAVEN AVE,,,Portland,R151563,,,,,,,,,,1957,,,,,,,,,912,912,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384000,8521 N KELLOGG ST,,,Portland,R582394,,,,,,,,,,2007,,,,,,,,,1653,1653,Tx records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384000,364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284900,5621 N Lombard ST,,,Portland,Not Found,,,,,,,,,,2023,,,,,,,,,762,762,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284900,273000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634900,5032 N VANDERBILT ST,,,Portland,R292250,,,,,,,,,,2015,,,,,,,,,1932,1932,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,7304 N Atlantic AVE,,,Portland,R124786,,,,,,,,,,1923,,,,,,,,,940,740,Seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,408000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449900,8925 N Peninsular AVE,,,Portland,Not Found,,,,,,,,,,2023,,,,,,,,,1786,1591,Builder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524900,444900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449900,6925 N SMITH ST,,,Portland,R151692,,,,,,,,,,1949,,,,,,,,,1731,1035,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479900,377000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424900,9205 N BRISTOL AVE,,,Portland,R228671,,,,,,,,,,1923,,,,,,,,,1050,1050,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,438450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325000,7559 N EDGEWATER AVE,,,Portland,R154411,,,,,,,,,,1980,,,,,,,,,1035,1035,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339500,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280000,9101 N BUCHANAN AVE,,,Portland,R245596,,,,,,,,,,1905,,,,,,,,,1752,876,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925000,3107 N LOMBARD ST,,,Portland,R242425,,,,,,,,,,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000,837000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599900,8205 N WOOLSEY AVE,,,Portland,R292417,,,,,,,,,,1909,,,,,,,,,1822,1222,Assessor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620000,590000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599999,6808 N KNOWLES AVE,,,Portland,R106723,,,,,,,,,,1926,,,,,,,,,2247,1347,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599999,599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525000,9406 N SYRACUSE ST,,,Portland,R296888,,,,,,,,,,1942,,,,,,,,,1706,906,prevmls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799000,3275 N TERRY ST,,,Portland,R297202,,,,,,,,,,1940,,,,,,,,,2269,1491,Seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000,799000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389900,7550 N Berkeley,,,Portland,New Construction,,,,,,,,,,2022,,,,,,,,,1008,1008,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389900,389900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249000,6910 N PHILADELPHIA AVE,,,Portland,R624231,,,,,,,,,,1970,,,,,,,,,734,734,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539900,3271 N RUSSET ST,,,Portland,R230933,,,,,,,,,,1909,,,,,,,,,1718,1124,PDXMaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539900,555000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625000,7941 N COURTENAY AVE,,,Portland,R673092,,,,,,,,,,2017,,,,,,,,,1894,1894,county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535000,8115 N PENINSULAR AVE,,,Portland,R170565,,,,,,,,,,1938,,,,,,,,,1528,1080,Floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535000,535000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,8517 N BLISS ST,,,Portland,R499846,,,,,,,,,,2004,,,,,,,,,1368,1368,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000,429000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899900,7637 N JERSEY ST,,,Portland,R264024,,,,,,,,,,2011,,,,,,,,,4225,2808,Tax Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925000,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474900,8524 N DRUID AVE,,,Portland,R248993,,,,,,,,,,1981,,,,,,,,,1448,1448,TAXID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,474900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489000,5121 N AMHERST ST,,,Portland,R292007,,,,,,,,,,1984,,,,,,,,,1968,1968,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549500,455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500000,7233 N MACRUM AVE,,,Portland,R227662,,,,,,,,,,1943,,,,,,,,,1824,1064,taxrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,7330 N JORDAN AVE,,,Portland,R271663,,,,,,,,,,1947,,,,,,,,,1665,872,FLRPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,9333 N EXETER AVE,,,Portland,R137385,,,,,,,,,,1943,,,,,,,,,1964,1209,Measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679000,7721 N CENTRAL ST,,,Portland,R715091,,,,,,,,,,2023,,,,,,,,,1684,1684,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679000,679000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379900,9139 N WINDLE ST,,,Portland,R228719,,,,,,,,,,1905,,,,,,,,,1080,1080,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459900,380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459900,9524 N BURR AVE,,,Portland,R151526,,,,,,,,,,1954,,,,,,,,,1089,1089,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,459900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399999,9706 N MOHAWK AVE,,,Portland,R112091,,,,,,,,,,1954,,,,,,,,,936,936,pdx maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409900,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435000,3410 N FARRAGUT ST,,,Portland,R297266,,,,,,,,,,1928,,,,,,,,,1628,1232,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,8328 N FOSS AVE,,,Portland,R606276,,,,,,,,,,2010,,,,,,,,,1406,1194,PDXmaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739000,7436 N SEWARD AVE,,,Portland,R220013,,,,,,,,,,1941,,,,,,,,,3017,1812,Floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000,751000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275000,2903 N RUSSET ST,,,Portland,R159724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,238000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549000,3147 N KILPATRICK ST,,,Portland,R170579,,,,,,,,,,1942,,,,,,,,,2246,1343,OLD List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000,568100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,3406 N WILLIS BLVD,,,Portland,R512954,,,,,,,,,,2002,,,,,,,,,1313,1313,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449900,10138 N SMITH ST,,,Portland,R181490,,,,,,,,,,1943,,,,,,,,,1722,1050,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000,449900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330000,7627 N Newman AVE,,,Portland,R646745,,,,,,,,,,2012,,,,,,,,,1101,1101,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500000,8017 N WILLAMETTE BLVD,,,Portland,R100559,,,,,,,,,,1905,,,,,,,,,1761,1094,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575000,4775 N BUTLER ST,,,Portland,R682163,,,,,,,,,,2018,,,,,,,,,1848,1848,PDXMaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,581000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575000,7153 N PRINCETON ST,,,Portland,R641799,,,,,,,,,,2012,,,,,,,,,1719,1719,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,575000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720000,5261 N PRINCETON ST,,,Portland,R291807,,,,,,,,,,1956,,,,,,,,,2628,1314,tax rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000,753130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599000,3134 N Winchell,,,Portland,R713973,,,,,,,,,,2023,,,,,,,,,1544,1544,Builder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,8547 N RICHMOND AVE,,,Portland,R245171,,,,,,,,,,1910,,,,,,,,,1539,903,measuremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199000,9424 N FAIRHAVEN AVE,,,Portland,R151565,,,,,,,,,,1957,,,,,,,,,912,912,TAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,261000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599900,7027 N TRUMBULL AVE,,,Portland,R296892,,,,,,,,,,1972,,,,,,,,,2014,1324,Seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,8017 N WABASH AVE,,,Portland,R179197,,,,,,,,,,1951,,,,,,,,,750,750,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,9537 N VAN HOUTEN AVE,,,Portland,R137416,,,,,,,,,,1924,,,,,,,,,1273,773,Tax Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359900,6724 N PITTSBURG AVE,,,Portland,R590232,,,,,,,,,,2007,,,,,,,,,1007,932,county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359900,354900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439900,8921 N PENINSULAR AVE,,,Portland,R502904,,,,,,,,,,2023,,,,,,,,,1807,1646,Builder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439900,465000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,10147 N MOHAWK AVE,,,Portland,R112130,,,,,,,,,,1957,,,,,,,,,923,923,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435000,10214 N SMITH ST,,,Portland,R181493,,,,,,,,,,1943,,,,,,,,,1799,1127,Tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,479000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,10014 N CENTRAL ST,,,Portland,R181417,,,,,,,,,,1970,,,,,,,,,1650,1650,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329900,9890 N Syracuse ST,,,Portland,Not Found,,,,,,,,,,2023,,,,,,,,,1036,1036,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,317600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459900,5253 N BOWDOIN ST,,,Portland,R291762,,,,,,,,,,1944,,,,,,,,,1529,847,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459900,455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,9715 N EDISON ST,,,Portland,R227202,,,,,,,,,,1960,,,,,,,,,1104,1104,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415000,380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775000,6725 N ATLANTIC AVE,,,Portland,R124865,,,,,,,,,,1942,,,,,,,,,2544,1614,Tax rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775000,781000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339000,7444 N STOCKTON AVE,,,Portland,R271653,,,,,,,,,,1943,,,,,,,,,668,668,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339000,339000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460000,8310 N EDISON ST,,,Portland,R154552,,,,,,,,,,1996,,,,,,,,,1911,1381,floor plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000,466000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,6904 N ARMOUR ST,,,Portland,R151332,,,,,,,,,,2009,,,,,,,,,1465,1465,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419500,8815 N BURRAGE AVE,,,Portland,R520214,,,,,,,,,,2003,,,,,,,,,1311,1311,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,420400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399900,8136 N HARTMAN ST,,,Portland,R228905,,,,,,,,,,1951,,,,,,,,,850,850,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,5721 N WILLIS BLVD,,,Portland,R248822,,,,,,,,,,1954,,,,,,,,,2084,1292,verify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,7638 N EMERALD AVE,,,Portland,R242452,,,,,,,,,,2000,,,,,,,,,1360,1360,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462000,7881 N BANK ST,,,Portland,R703781,,,,,,,,,,2020,,,,,,,,,1676,1676,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462000,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489900,8540 N MOHAWK AVE,,,Portland,R245310,,,,,,,,,,1979,,,,,,,,,1261,1261,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489900,510000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375000,2834 N WILLIS BLVD,,,Portland,R242114,,,,,,,,,,1955,,,,,,,,,965,965,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299000,7906 N BERKELEY AVE,,,Portland,R248678,,,,,,,,,,1952,,,,,,,,,788,788,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500000,8352 N Bank ST,,,Portland,R229019,,,,,,,,,,2005,,,,,,,,,1592,1592,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449000,9638 N LEONARD ST,,,Portland,R264115,,,,,,,,,,1910,,,,,,,,,1216,1216,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000,444000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
